row_id,text,disease,provenance,derived_from,group_id,symptom_terms,source_name,source_url,source_section,source_quote,source_fetched_at,source_note
dengue-para-023,"my symptoms are being sick, bleeding and feeling nauseous",dengue,paraphrase,dengue-comb-002,dengue-comb-002,bleeding|nausea|vomiting,WHO Dengue Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,Symptoms,"Most people with dengue have mild or no symptoms and will get better in 1–2 weeks. Rarely, dengue can be severe and lead to death. If symptoms occur, they usually begin 4–10 days after infection and last for 2–7 days. Symptoms may include: high fever (40°C/104°F) severe headache pain behind the eyes muscle and joint pains nausea vomiting swollen glands rash. Individuals who are infected for the second time are at greater risk of severe dengue. The symptoms of severe dengue often come after the fever has gone away and may include: severe abdominal pain persistent vomiting rapid breathing bleeding gums or nose fatigue restlessness blood in vomit or stool being very thirsty pale and cold skin feeling weak. People with these severe symptoms should seek care immediately. After recovery, people who have had dengue may experience fatigue for several weeks.",2026-09-19T01:48:25.516833+00:00,"Wording variant of dengue-comb-002. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
dengue-para-024,"i have had feeling sick to my stomach, aching muscles and bleeding gums for about a week",dengue,paraphrase,dengue-comb-003,dengue-comb-003,bleeding|muscle pain|nausea,WHO Dengue Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,Symptoms,"Most people with dengue have mild or no symptoms and will get better in 1–2 weeks. Rarely, dengue can be severe and lead to death. If symptoms occur, they usually begin 4–10 days after infection and last for 2–7 days. Symptoms may include: high fever (40°C/104°F) severe headache pain behind the eyes muscle and joint pains nausea vomiting swollen glands rash. Individuals who are infected for the second time are at greater risk of severe dengue. The symptoms of severe dengue often come after the fever has gone away and may include: severe abdominal pain persistent vomiting rapid breathing bleeding gums or nose fatigue restlessness blood in vomit or stool being very thirsty pale and cold skin feeling weak. People with these severe symptoms should seek care immediately. After recovery, people who have had dengue may experience fatigue for several weeks.",2026-09-19T01:48:25.516833+00:00,"Wording variant of dengue-comb-003. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
dengue-para-025,"i started with head pain, feeling feverish and a skin rash for the past two days",dengue,paraphrase,dengue-comb-004,dengue-comb-004,fever|headache|rash,WHO Dengue Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,Overview,"Most people who get dengue do not have symptoms. For those who do, the most common symptoms are high fever, headache, body aches, nausea and rash. Most get better in 1–2 weeks. Some develop severe dengue and need care in a hospital.",2026-09-19T01:48:25.516833+00:00,"Wording variant of dengue-comb-004. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
dengue-para-026,"i have been having joint pain, a fever and throwing up for the last few days",dengue,paraphrase,dengue-comb-005,dengue-comb-005,fever|joint pain|vomiting,CDC Dengue Symptoms and Testing,https://www.cdc.gov/dengue/signs-symptoms/index.html,Symptoms,"The most common symptom of dengue is fever with any of the following: Aches and pains (eye pain, typically behind the eyes, muscle, joint, or bone pain) Nausea, vomiting Rash Any warning sign Dengue symptoms Fever with any of the following - Eye pain - Muscle pain - Bone pain - Joint pain - Headache - Nausea/vomiting - Rash CDC logo Mild symptoms of dengue can be confused with other illnesses that cause fever. Symptoms of dengue typically last 2–7 days. Most people will recover after about a week.",2026-09-19T01:48:25.126201+00:00,"Wording variant of dengue-comb-005. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
dengue-src-001,fever nausea vomiting rash muscle pain joint pain headache,dengue,source,,dengue-src-001,fever|headache|joint pain|muscle pain|nausea|rash|vomiting,CDC Dengue Symptoms and Testing,https://www.cdc.gov/dengue/signs-symptoms/index.html,Symptoms,"The most common symptom of dengue is fever with any of the following: Aches and pains (eye pain, typically behind the eyes, muscle, joint, or bone pain) Nausea, vomiting Rash Any warning sign Dengue symptoms Fever with any of the following - Eye pain - Muscle pain - Bone pain - Joint pain - Headache - Nausea/vomiting - Rash CDC logo Mild symptoms of dengue can be confused with other illnesses that cause fever. Symptoms of dengue typically last 2–7 days. Most people will recover after about a week.",2026-09-19T01:48:25.126201+00:00,"Full symptom set attested by the 'Symptoms' section of CDC Dengue Symptoms and Testing, in the order the passage lists them."
dengue-src-002,high fever headache body aches nausea rash,dengue,source,,dengue-src-002,body pain|fever|headache|nausea|rash,WHO Dengue Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,Overview,"Most people who get dengue do not have symptoms. For those who do, the most common symptoms are high fever, headache, body aches, nausea and rash. Most get better in 1–2 weeks. Some develop severe dengue and need care in a hospital.",2026-09-19T01:48:25.516833+00:00,"Full symptom set attested by the 'Overview' section of WHO Dengue Fact Sheet, in the order the passage lists them."
dengue-src-003,high fever severe headache pain behind the eyes muscle and joint pains nausea swollen glands rash severe abdominal pain persistent vomiting rapid breathing fatigue restlessness blood in vomit or stool,dengue,source,,dengue-src-003,abdominal pain|bleeding|fatigue|fever|headache|muscle pain|nausea|pain behind the eyes|rash|restlessness|shortness of breath|swollen glands|vomiting,WHO Dengue Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,Symptoms,"Most people with dengue have mild or no symptoms and will get better in 1–2 weeks. Rarely, dengue can be severe and lead to death. If symptoms occur, they usually begin 4–10 days after infection and last for 2–7 days. Symptoms may include: high fever (40°C/104°F) severe headache pain behind the eyes muscle and joint pains nausea vomiting swollen glands rash. Individuals who are infected for the second time are at greater risk of severe dengue. The symptoms of severe dengue often come after the fever has gone away and may include: severe abdominal pain persistent vomiting rapid breathing bleeding gums or nose fatigue restlessness blood in vomit or stool being very thirsty pale and cold skin feeling weak. People with these severe symptoms should seek care immediately. After recovery, people who have had dengue may experience fatigue for several weeks.",2026-09-19T01:48:25.516833+00:00,"Full symptom set attested by the 'Symptoms' section of WHO Dengue Fact Sheet, in the order the passage lists them."
dengue-comb-001,fever nausea vomiting rash headache,dengue,source_combination,,dengue-comb-001,fever|headache|nausea|rash|vomiting,CDC Dengue Symptoms and Testing,https://www.cdc.gov/dengue/signs-symptoms/index.html,Symptoms,"The most common symptom of dengue is fever with any of the following: Aches and pains (eye pain, typically behind the eyes, muscle, joint, or bone pain) Nausea, vomiting Rash Any warning sign Dengue symptoms Fever with any of the following - Eye pain - Muscle pain - Bone pain - Joint pain - Headache - Nausea/vomiting - Rash CDC logo Mild symptoms of dengue can be confused with other illnesses that cause fever. Symptoms of dengue typically last 2–7 days. Most people will recover after about a week.",2026-09-19T01:48:25.126201+00:00,Subset of the symptoms attested by the 'Symptoms' section of CDC Dengue Symptoms and Testing. Every term appears in source_quote; the co-occurrence shown here is synthetic.
dengue-comb-002,nausea persistent vomiting blood in vomit or stool,dengue,source_combination,,dengue-comb-002,bleeding|nausea|vomiting,WHO Dengue Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,Symptoms,"Most people with dengue have mild or no symptoms and will get better in 1–2 weeks. Rarely, dengue can be severe and lead to death. If symptoms occur, they usually begin 4–10 days after infection and last for 2–7 days. Symptoms may include: high fever (40°C/104°F) severe headache pain behind the eyes muscle and joint pains nausea vomiting swollen glands rash. Individuals who are infected for the second time are at greater risk of severe dengue. The symptoms of severe dengue often come after the fever has gone away and may include: severe abdominal pain persistent vomiting rapid breathing bleeding gums or nose fatigue restlessness blood in vomit or stool being very thirsty pale and cold skin feeling weak. People with these severe symptoms should seek care immediately. After recovery, people who have had dengue may experience fatigue for several weeks.",2026-09-19T01:48:25.516833+00:00,Subset of the symptoms attested by the 'Symptoms' section of WHO Dengue Fact Sheet. Every term appears in source_quote; the co-occurrence shown here is synthetic.
dengue-comb-003,muscle and joint pains nausea blood in vomit or stool,dengue,source_combination,,dengue-comb-003,bleeding|muscle pain|nausea,WHO Dengue Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/dengue-and-severe-dengue,Symptoms,"Most people with dengue have mild or no symptoms and will get better in 1–2 weeks. Rarely, dengue can be severe and lead to death. If symptoms occur, they usually begin 4–10 days after infection and last for 2–7 days. Symptoms may include: high fever (40°C/104°F) severe headache pain behind the eyes muscle and joint pains nausea vomiting swollen glands rash. Individuals who are infected for the second time are at greater risk of severe dengue. The symptoms of severe dengue often come after the fever has gone away and may include: severe abdominal pain persistent vomiting rapid breathing bleeding gums or nose fatigue restlessness blood in vomit or stool being very thirsty pale and cold skin feeling weak. People with these severe symptoms should seek care immediately. After recovery, people who have had dengue may experience fatigue for several weeks.",2026-09-19T01:48:25.516833+00:00,Subset of the symptoms attested by the 'Symptoms' section of WHO Dengue Fact Sheet. Every term appears in source_quote; the co-occurrence shown here is synthetic.
